Song Name,Singer Name,Song Audio,Type,Improved_Type,Mood_Tag,Final_Type
Sugar,Robin Schulz,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b4d8c4b6-8e91-48df-99db-b8b31410536e.mp3,Other,Other,Neutral,Other
Say Something,A Great Big World | Christina Aguilera,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a5e91390-ce99-4f1f-8301-814d519e07cd.mp3,Other,Other,Neutral,Other
Safe And Sound,Capital Cities,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f3f7eebb-b2e1-4167-949a-9051efb112ba.mp3,Other,Other,Neutral,Other
Galway Girl,Ed Sheeran,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/41e3872c-0849-4c18-aeeb-7562f1decd0e.mp3,Other,Other,Neutral,Other
Hideaway,Kiesza,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f7adb9d2-0386-4d7b-90af-253e41a9f1d7.mp3,Other,Other,Neutral,Other
Old Town Road,Lil Nas X,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/961b62d4-f847-40df-906c-e24209a7d219.mp3,Other,Sad,Sad,Sad
Just A Dream,Nelly,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/108f9c8a-ab38-4a96-80d5-8a1fe8539fbf.mp3,Other,Other,Neutral,Other
More Than You Know,Axwell /\ Ingrosso,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/cf30bb59-85b3-422d-96a4-9769a616da98.mp3,Other,Other,Neutral,Other
It's Time,Imagine Dragons,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c9a55efd-8943-4970-b9c8-f83b557ee52a.mp3,Other,Other,Neutral,Other
Stereo Hearts,Adam Levine | gym class heroes,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/222baeba-8040-42d1-9fbe-fc52f1cfa8df.mp3,Sad,Sad,Sad,Sad
Take Me To Church,Hozier,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b4724576-42db-4957-b681-a7827ee3473a.mp3,Other,Other,Neutral,Other
Am I Wrong,Nico & Vinz,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4e4a9cb8-a37d-4b9c-aa4f-49f59a9a7c2d.mp3,Other,Sad,Sad,Sad
CASTLE OF GLASS,Linkin Park,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/aeb7809a-3651-461b-86fd-4d7adfe1480c.mp3,Other,Other,Neutral,Other
Hall of Fame,The Script,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/92d54f8a-9136-4db6-8da4-793cab09a018.mp3,Other,Other,Neutral,Other
Maps,Maroon 5,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/6b118a00-5cb6-431d-870e-34bc15b7cf9d.mp3,Other,Other,Neutral,Other
Good Feeling,Flo Rida,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/65897e74-05f9-404b-8df0-ab819c10d7c8.mp3,Other,Other,Neutral,Other
Zaroor,Aparshakti Khurana | Savi Kahlon,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/195ec272-21e3-4944-bb53-b7ff377961cc.mp3,Other,Sad,Sad,Sad
Perfect,One Direction,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c62bfe00-e0d6-477f-bc1a-6a61465477dc.mp3,Other,Other,Neutral,Other
Thunderclouds, LSD | Sia | Diplo | Labrinth,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b77ae9e4-438b-4f5c-8463-79809b5657e1.mp3,Other,Other,Neutral,Other
When You're Gone,Avril Lavigne,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c336dff8-4374-43cc-90f2-b297f8c093d1.mp3,Other,Other,Neutral,Other
Castle On The Hill,Ed Sheeran,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2a825085-3e17-49c2-941d-2b00c28b270d.mp3,Other,Other,Neutral,Other
Sun Goes Down,Robin Schulz,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/defbf80a-0b36-4c39-a413-f51de391c418.mp3,Other,Other,Neutral,Other
Riptide,Vance Joy,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5088e1a2-ed97-466e-bf95-41620b7a26f2.mp3,Other,Other,Neutral,Other
Wish You Were Here,Avril Lavigne,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e7cd1a0b-01a2-43a3-bc23-f7e6a19bb0f1.mp3,Other,Other,Neutral,Other
Boom Clap,Charli XCX,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/80dee5de-d160-4ca3-b071-8499bc5343a1.mp3,Other,Other,Neutral,Other
History,One Direction,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/3be10815-90c1-4f66-9ec4-5aca7322c54f.mp3,Other,Other,Neutral,Other
Fireflies,Owl City,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/3714a0cc-b2f4-4b50-a766-02cd7ae6825b.mp3,Other,Other,Neutral,Other
How you like that,Blackpink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/d2cbb0de-f6c0-4244-a871-19ac74df7990.mp3,Other,Other,Neutral,Other
Good Time,Owl City & Carly Rae Jepsen,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2f8905fd-1d5e-4115-84f5-56da7db747f2.mp3,Other,Other,Neutral,Other
Without You,David Guetta,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c7c31688-00d9-4b7c-b75b-05c6a83cb92d.mp3,Other,Other,Neutral,Other
Pink venom ,Blackpink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/7c724607-4730-4e11-aafc-d3ea82d0d96e.mp3,Other,Other,Neutral,Other
Lost On You,LP,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/77a227c9-fab3-4428-8382-8d666f46238a.mp3,Other,Other,Neutral,Other
I See Fire,Ed Sheeran,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5188ac39-f24d-4aca-adf3-ec437aae8224.mp3,Other,Other,Neutral,Other
ddu-du ddu-du,Blackpink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c91b1126-694e-4522-a9b6-f677888b065d.mp3,Other,Other,Neutral,Other
Club Can't Handle Me,Flo Rida | David Guetta ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/01f2d6de-3785-4751-9584-192254e9a2c7.mp3,Other,Party,Energetic,Party
Icecream ,Blackpink X salena gomez,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e0cfe017-36b3-41ea-a095-65165f2fec4b.mp3,Other,Other,Neutral,Other
Shut down ,Blackpink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e8aa9b3b-91a0-408c-ad11-9c86f98622f4.mp3,Other,Other,Neutral,Other
Kill this love,Blackpink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5d2ce5bd-2761-48c2-aa19-66a554673578.mp3,Romantic,Romantic,Romantic,Romantic
As if it's your last ,Blackpink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/9dd1fbd2-6d11-445d-b385-1b746754cbe9.mp3,Other,Other,Neutral,Other
Nothin' On You,B.o.B | Bruno mars,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/54a57bfa-3ba8-41bd-a3a8-4843746e520f.mp3,Other,Other,Neutral,Other
The A Team,Ed Sheeran,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1db1b828-9755-42b4-997d-9ed4b08d6b46.mp3,Other,Other,Neutral,Other
Lovesick girls,Blackpink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/9e5db71a-7002-4467-855e-c0de0b6e14c1.mp3,Romantic,Romantic,Romantic,Romantic
Way Down We Go,KALEO,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/73ff0d1c-e31d-48e8-9694-983a003bc27d.mp3,Other,Other,Neutral,Other
Typa girl,Blackpink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/56bf5255-5a12-4ce7-84b2-5cff9e187a47.mp3,Other,Other,Neutral,Other
DJ Got Us Fallin' In Love,Usher |  Pitbull,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/636d9f01-25b3-4921-936d-593f3e193989.mp3,Romantic,Romantic,Upbeat,Romantic
BURN IT DOWN,Linkin Park ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4d1df64c-5c07-408e-8d59-3cc92115bd66.mp3,Other,Other,Neutral,Other
The girls,Blackpink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/7424db6c-d957-426a-bcab-74abd5f0b808.mp3,Other,Other,Neutral,Other
On Top Of The World,Imagine Dragons,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/64ee85cc-e369-4df8-96ef-4f7cd36ce7c1.mp3,Other,Other,Neutral,Other
I Hate Everything About You,Three Days Grace,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e7f9b1cc-1aec-4574-8087-264a52cb8c9a.mp3,Other,Other,Neutral,Other
She Looks So Perfect,5 Seconds of Summer,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1f302591-1f21-4960-89b1-bdbf6974198d.mp3,Other,Other,Neutral,Other
All The Stars,Kendrick Lamar | SZA,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b6fb3be5-311d-436b-9cf8-d733765ceada.mp3,Other,Other,Neutral,Other
 Post Malone ,Circles,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/af960ee3-85a8-405c-afe7-9902d3dda5d2.mp3,Other,Other,Neutral,Other
" Post Hey, Soul Sister",Train,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e20badef-f464-4591-8a87-7e59281c343c.mp3,Other,Other,Neutral,Other
Godzilla,Eminem | Juice WRLD,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c0c09184-ca80-49a0-837b-d612bee1b289.mp3,Other,Other,Neutral,Other
Gold,Chet Faker,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f749655f-f378-4d8e-9430-79d5eb662820.mp3,Other,Other,Neutral,Other
Blinding Lights,The Weeknd,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b3360a68-37d3-4776-9d57-e1693feb91dc.mp3,Other,Other,Neutral,Other
Heroes,Alesso |  Tove Lo,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e9261ca7-67b9-46ba-8e20-f6ce7fa3ecba.mp3,Other,Sad,Sad,Sad
Feels Like Summer,Childish Gambino,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/9c933cbb-eb4c-49e5-9830-04c5362743fb.mp3,Other,Other,Neutral,Other
Here's to Never Growing Up,Avril Lavigne,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5e50c407-9da3-453e-9c53-ea52a319543d.mp3,Other,Sad,Sad,Sad
It Ain't Me,Kygo |  Selena Gomez ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1cfc1be5-f2d8-46bd-bc58-1bbe06ff5109.mp3,Other,Other,Neutral,Other
Don't,Ed Sheeran,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/512b5f46-b759-4c84-8067-ec832a41e892.mp3,Other,Other,Neutral,Other
The Night We Met,Lord Huron,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/29db5d8b-e481-4ec0-93c1-e7109312c6dc.mp3,Other,Other,Neutral,Other
Drop the Game,Flume & Chet Faker,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4a7371ea-5926-4cb2-80d2-0e62baee226d.mp3,Other,Sad,Sad,Sad
I Bet My Life,Imagine Dragons,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/d40053eb-0ce1-4153-a66d-b93a839f6eac.mp3,Other,Happy,Upbeat,Happy
Lights,Ellie Goulding,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/72be5263-3dab-4c9f-8060-3e56fb52008d.mp3,Other,Other,Neutral,Other
Heal The World,Michael Jackson,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4de16bc8-dc17-4628-9cf1-abbd3f4620d6.mp3,Other,Other,Neutral,Other
Amnesia,5 Seconds of Summer,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/45186d04-8093-486e-a08b-d398ca772196.mp3,Other,Other,Neutral,Other
Red Lights,Tiësto,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/8d36a692-b0dd-447d-9eb3-dc84356e5c66.mp3,Other,Other,Neutral,Other
All Time Low ,Jon Bellion,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/24507463-6c33-4ecf-98cf-dbb6eb75b4b5.mp3,Other,Other,Neutral,Other
Sleep On The Floor,The Lumineers,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/25e535c8-525e-40fe-8479-b4f23b5a9858.mp3,Other,Other,Neutral,Other
Talking Body,Tove Lo,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/eec3a4c4-4f7b-47d5-918b-aed2bfdd27ab.mp3,Other,Other,Neutral,Other
All The Right Moves,OneRepublic,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/aaf817b7-f8ba-47d8-b9d9-1cf3895358ea.mp3,Other,Other,Neutral,Other
Sweatpants,Childish Gambino,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/69ece25e-a14b-4e5b-b0bf-02120a8cc42f.mp3,Other,Other,Neutral,Other
"Me, Myself & I",G-Eazy X Bebe Rexha,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/42926267-2cd7-489d-b43d-a75aa2afdf92.mp3,Other,Other,Neutral,Other
Happier,Ed Sheeran,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/3078b12d-f0e1-4d65-a8d2-4132cdadf1ff.jpg,Other,Other,Neutral,Other
Back To You,Selena Gomez,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/cc684e07-5a0a-44e3-a458-ff0be84b98b1.mp3,Other,Other,Neutral,Other
Save The World,Swedish House Mafia,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/20599d30-9fbf-4454-a684-c8ae89819239.mp3,Other,Other,Neutral,Other
Boombayah,Blackpink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4dddf905-11d9-4639-ae30-a11b106e5e16.mp3,Other,Other,Neutral,Other
Whistle ,Blackpink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/014bdf26-0d6e-4480-8cec-ac5dce85e0f6.mp3,Other,Other,Neutral,Other
Playing with fire,Blackpink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/02f3cff0-eb49-42c9-bfd9-f39cfbea20c8.mp3,Other,Other,Neutral,Other
Gangnam style,Psy,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4db690fc-5aeb-4766-bd36-72f323ee441a.mp3,Other,Other,Neutral,Other
Dynamite ,Bts,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f23291a9-44fe-4545-8142-84817e26cb79.mp3,Other,Other,Neutral,Other
Good day,IU,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/683533d9-a0b1-4e98-bd65-dd0378e5796c.mp3,Other,Other,Neutral,Other
Love Shot,EXO,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5d323386-4649-4efd-a6d9-6e699258064e.mp3,Romantic,Romantic,Romantic,Romantic
Bad boy ,Red velvet,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/807a7d29-0346-4b56-a24f-e85aa4d31722.mp3,Other,Other,Neutral,Other
TT,Twice,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f4ca4b47-55ec-48d8-bfd1-99743167a82b.mp3,Other,Other,Neutral,Other
Bang Bang Bang,Bigbang,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b99a7431-d73d-42fa-9bcc-4e2f286fd57e.mp3,Other,Other,Neutral,Other
Yanghwa brdg,Zion.T,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/cfab3cb0-bf1d-4248-b065-c542cd5a2389.mp3,Other,Other,Neutral,Other
Ring ding dong,SHINee,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4458043c-5079-487d-8ace-d2e5a9f59b2b.mp3,Other,Other,Neutral,Other
Very nice,SEVENTEEN,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/37c6c32c-8cf8-4678-aba1-251fbb9c469c.mp3,Other,Other,Neutral,Other
"Sorry, Sorry",Super Junior ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/03d83334-4b81-4339-b96e-1b755b609b74.mp3,Other,Other,Neutral,Other
CROOKED,G-DRAGON,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c3988ece-7252-481f-a0ae-2f7e1d1ff623.mp3,Other,Sad,Sad,Sad
I,TAEYEON,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/98167a0b-9abc-45ba-9fcc-e70ef6463120.mp3,Other,Other,Neutral,Other
HIP,MAMAMOO,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a6cd6f47-c8b4-461a-abfb-51b6808c0315.mp3,Other,Other,Neutral,Other
Cherry Bomb,NCT 127,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/868fc61c-f83f-4d5b-be33-12f42535280e.mp3,Other,Other,Neutral,Other
God's Menu,Stray kids,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/bca581bc-c4b9-4428-bd6c-9fbaff95a07d.mp3,Other,Other,Neutral,Other
Love Scenario ,iKON,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b9681602-deda-4b9a-9e4b-ebebd301d782.mp3,Romantic,Romantic,Romantic,Romantic
Gotta Go,CHUNG HA,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/7a8a984d-c818-4ab2-aaf5-9438a095bcfe.mp3,Other,Other,Neutral,Other
Just right,GOT7,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2f86f5fb-78ff-4ad2-9ece-0b402a9b5e63.mp3,Other,Other,Neutral,Other
Luv,Apink,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/28e98e20-375e-43f3-9399-182ae9d12ebe.mp3,Other,Other,Neutral,Other
Gashina,Sunmi,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/fa2da273-1b81-4d71-b65b-69a20edbadde.mp3,Other,Other,Neutral,Other
Shoot out,Monsta X,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1a3634c6-565c-4e95-b239-3e62c55eb30b.mp3,Other,Other,Neutral,Other
Nonstop ,Oh my girl,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/0a24aafa-01ed-475b-8d41-4671ae1f22ec.mp3,Other,Other,Neutral,Other
Energetic,Wanna one,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ac644600-cbbe-48aa-bf59-167b3e39302d.mp3,Other,Other,Neutral,Other
Like a cat,Aoa,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f36094c9-623d-408b-87af-13955f36e74e.mp3,Other,Other,Neutral,Other
oh NaNa,K.A.R.D,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/8b290c29-df4c-41af-8543-4e7c409286e9.mp3,Other,Other,Neutral,Other
Really really ,Winner,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/d6301aa1-0f03-43ce-b195-f1413e1aecad.mp3,Other,Other,Neutral,Other
Bubble pop,Hyuna,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/bf8431fd-a5a5-4637-a6b3-fae1e55fbf24.mp3,Other,Other,Neutral,Other
Butterfly,Loona,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c1975e4e-8427-4979-89a8-373d6d625a45.mp3,Other,Other,Neutral,Other
Wave,Ateez,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/7982e173-2256-473a-8552-4b090f255198.mp3,Other,Other,Neutral,Other
DALLA DALLA,ITZY,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/165734d2-72be-4c40-9074-0c76a08babbc.mp3,Other,Other,Neutral,Other
Beautiful ,Crush ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/d2a4ec02-86f1-4490-bbd1-ef6cea9ffdec.mp3,Other,Other,Neutral,Other
Missing you ,BTOB,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/56a9258f-3df9-4bd7-9d4c-c5d67667ba37.mp3,Other,Other,Neutral,Other
I am the best ,2NE1,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c4764069-021d-473d-b0ce-380a487b788c.mp3,Other,Other,Neutral,Other
Chase me,Dreamcatcher ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1409796c-ca6a-4cf5-90b0-c6c8bac12dab.mp3,Other,Other,Neutral,Other
Shine ,Pentagon ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/af177c5a-987c-4bf0-99a2-87835f924021.mp3,Other,Other,Neutral,Other
Chained up,VIXX,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e3a738dd-d44c-4601-a3ff-8a1e591d4828.mp3,Other,Other,Neutral,Other
Don't know you,Heize,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/d84d126b-4174-4425-8c08-799b7dfd6c64.mp3,Other,Other,Neutral,Other
Spring,PARKBOM,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/3bc11625-aa21-4a0c-ad59-f9e7b0b5d648.mp3,Other,Other,Neutral,Other
Electric shock ,F(x),https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ab9a9fbe-c0f9-4a0e-90c6-b0902e73ae59.mp3,Other,Other,Neutral,Other
Ah-choo,Lovelyz,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ef97794f-e08e-4101-ae33-ea8ac7dba102.mp3,Other,Other,Neutral,Other
Touch my body,SISTAR,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4db6d917-09c6-4b46-8a7d-7dc2c9e48d74.mp3,Other,Other,Neutral,Other
The chaser,INFINITE,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/01dcfdbf-8499-4999-9513-0a55ad772158.mp3,Other,Other,Neutral,Other
CROWN,TXT,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/93bf7e69-a58d-4cd8-b6bb-199bd052b77c.mp3,Other,Sad,Sad,Sad
Breathe ,Lee hi,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/aaefcdc9-f110-4568-af1a-a6f045808856.mp3,Other,Other,Neutral,Other
Hobgoblin,CLC,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/16723555-58d4-461f-9634-f3c8eeed4b34.mp3,Other,Other,Neutral,Other
Maria,Hwa Sa,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c5cad2e7-62f3-45ac-bd20-3fa74b12e308.mp3,Other,Other,Neutral,Other
Abracadabra,Brown eyed girls,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/9282cb4e-e607-485b-a330-8d2dfe713862.mp3,Other,Other,Neutral,Other
Crazy sexy cool,Astro ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/21b0dca4-c920-4965-8b14-d7363040f5d9.mp3,Other,Other,Neutral,Other
Good guy,SF9,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5deb1dc7-44fe-482f-84f2-a971277c4ee7.mp3,Other,Other,Neutral,Other
Love paint,NU'EST,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2880b180-bca5-45db-8cb4-7fb91c2991e2.mp3,Romantic,Romantic,Romantic,Romantic
Please don't...,K.will,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1fcdef81-330f-4e50-97df-f5ff8886b75a.mp3,Other,Other,Neutral,Other
Rough ,Gfriend ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/6aecb233-0f53-48ea-9d74-3f8ecc101f12.mp3,Other,Sad,Sad,Sad
200,AKDONG MUSICIAN (AKMU),https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/afe03401-3a66-4e92-b2e2-20ff3e19c77e.mp3,Other,Other,Neutral,Other
Fiesta,IZONE,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/902d2ad6-b1df-4b22-954c-a41e9b87f14e.mp3,Other,Other,Neutral,Other
Couple ,SECHSKIES,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/cba50648-92cd-407f-bb91-7247c26ad1cd.mp3,Other,Other,Neutral,Other
Latata,(G)I-DLE,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/496a916a-09f8-416a-a1bf-348c4e26ef65.mp3,Other,Other,Neutral,Other
2AM,Coke Studio Pakistan | Star Shah | Zeeshan Ali,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/938bb27b-ce97-474a-ae76-282adb8d5902.mp3,Other,Other,Neutral,Other
Fly,Jessica ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/212de24d-93ef-4a33-bfe9-dbbef4cd3692.mp3,Other,Other,Neutral,Other
Boss,NCT U,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e71cac07-935b-4445-8a28-7a791dda01e4.mp3,Other,Other,Neutral,Other
